,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,_Basement,_Garage,_Pool,_Fence,_Porch,_New,_Old,_Remodeled,_NormalSale,TotalSF,TotalFloorSF,TotalPorchSF
613,20,RL,0.014673435178530226,-0.207639864073569,2,0,1,Lvl,4,Inside,1,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,3,3,PConc,4,3,1,5,-0.5370545569155405,1,-0.2890821479907773,0.7850091687766723,0.1682984564901641,GasA,5,1,SBrkr,-0.10051592073627236,-0.7963568313537193,-0.12040916900268797,-0.7782264256898913,0.0,0.0,1,0,3,1,3,6,10,0,0,None,0.0,0,0.0,-2.2252873664231587,0,0,3,-0.7497745007299524,-0.24829571848476614,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,12,2007,New,Partial,1,0,0,0,1,1,0,0,0,-0.41717402410087695,-0.773726541425066,-0.5414506861775
614,180,RM,-2.330397391868695,-0.9087391797690235,2,0,1,Lvl,4,Inside,1,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,-0.5774518659425193,3,3,CBlock,4,3,3,2,-0.6672546334867697,6,2.6836633802131376,-1.2826522113456742,-1.0209810751937793,GasA,5,1,SBrkr,-1.4277800053205056,-0.7963568313537193,-0.12040916900268797,-1.7648471649282989,1.0,0.0,1,0,1,1,3,3,10,0,0,None,0.0,0,0.0,-2.2252873664231587,0,0,3,0.01730898958661319,-0.3401371697796648,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,5,2010,WD,Normal,1,0,0,0,1,0,0,0,1,-1.7062067611458707,-1.7697451618754683,-0.5986896463949138
615,85,RL,0.4932593182493925,-0.1672640099791122,2,0,1,Lvl,4,Inside,1,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.3049510557545359,3,4,PConc,3,3,4,6,0.7579712046947211,1,-0.2890821479907773,-0.8912896087623418,-0.278288143162582,GasA,5,1,SBrkr,-0.2792902668231283,-0.7963568313537193,-0.12040916900268797,-0.9111181987301666,1.0,0.0,1,0,3,1,4,6,10,0,0,Attchd,1963.0,2,2.0,0.03978658398467037,3,3,3,0.2090798621657546,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,MnPrv,None,-0.08780910664148496,5,2010,WD,Abnorml,1,1,0,1,0,0,0,0,0,-0.74600890600011,-0.9078841515265488,-0.827645487264569
616,60,RL,0.0,-0.2625226205185467,2,0,2,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,4,3,PConc,4,3,1,6,0.04652078628764737,1,-0.2890821479907773,-0.5451712376915332,-0.6496346091781806,GasA,5,1,SBrkr,-0.9483397135421193,0.8309760573604594,-0.12040916900268797,0.00502963056264035,1.0,0.0,2,1,3,1,4,7,10,1,4,Attchd,2002.0,3,2.0,-0.37075806952674867,3,3,3,0.04927080168313676,0.4405151662269739,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,6,2006,WD,Normal,1,1,0,0,1,1,0,1,1,-0.3487763686658365,0.016990281748824585,-0.11215848454689666
617,45,RL,-0.5117710361994183,-0.32683993583484217,2,0,1,HLS,4,Corner,2,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,-0.5774518659425193,3,3,CBlock,3,3,1,1,-1.0160048385882765,1,-0.2890821479907773,0.5995078195753238,-0.5307066560097863,GasA,4,1,SBrkr,-0.880622158206189,-0.7963568313537193,-0.12040916900268797,-1.3581177989565472,0.0,0.0,1,0,2,1,4,4,10,0,0,Detchd,1962.0,1,2.0,0.26629397902545326,3,3,3,-0.7497745007299524,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,6,2008,WD,Normal,1,1,0,0,0,0,0,0,1,-1.17480959199671,-1.3591415673224452,-0.827645487264569
618,20,RL,0.9718452013202548,0.12632323059716405,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,1.9792540353848456,5,3,PConc,5,3,3,6,-0.9044047729557942,1,-0.2890821479907773,2.7305111238152038,1.8721234182087931,GasA,5,1,SBrkr,1.817245246377273,-0.7963568313537193,-0.12040916900268797,0.6473398669239709,0.0,0.0,2,0,3,1,4,9,10,1,4,Attchd,2007.0,1,3.0,1.4271443786094657,3,3,3,-0.7497745007299524,0.9456431483489166,-0.35988197253488313,-0.11650114923917249,4.3881211869764645,-0.05811528904199458,0,None,None,-0.08780910664148496,7,2007,New,Partial,1,1,0,0,1,1,0,0,0,1.4374547098107977,0.6654187305726578,2.6830107394034766
619,60,RL,0.7325522597848236,0.18211900886839832,2,0,1,Lvl,4,Inside,1,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,0.7009010847211632,4,3,PConc,4,3,4,6,1.0090713523678059,1,-0.2890821479907773,0.09955906136193375,1.0469090492852406,GasA,5,1,SBrkr,0.8800342805279979,1.011790822773146,-0.12040916900268797,1.5212039502494177,1.0,0.0,2,1,4,1,4,10,10,2,4,Attchd,2003.0,3,3.0,1.3091717770257245,3,3,3,0.5926216073240375,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,8,2008,WD,Normal,1,1,0,0,0,1,0,0,1,1.5610966254049092,1.547606651543014,-0.827645487264569
620,30,RL,-1.1817912724986255,-0.2232626819895146,2,1,1,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,-0.5774518659425193,3,3,BrkTil,3,3,1,4,-0.920679782527198,1,-0.2890821479907773,0.5791479153946881,-0.4530394212875696,GasA,3,0,FuseF,-0.7939436873761984,-0.7963568313537193,-0.12040916900268797,-1.293685424149141,1.0,0.0,1,0,2,1,3,5,10,0,0,None,0.0,0,0.0,-2.2252873664231587,0,0,1,-0.7497745007299524,-0.7075029749592595,1.274873438848731,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,9,2008,WD,Normal,1,0,0,0,1,0,1,1,1,-1.0906278622305063,-1.2940954533338476,0.1263371830256608
621,60,RL,0.9718452013202548,0.03562972918901237,2,0,1,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,-0.5774518659425193,3,3,CBlock,3,3,1,5,1.206696468591993,3,0.8380838647865403,-0.41396296630521356,1.1439930926880115,GasA,3,1,SBrkr,1.058808626614854,1.6747782959529967,-0.12040916900268797,2.229960073130886,0.0,0.0,2,1,4,1,3,9,10,1,3,Attchd,1974.0,2,2.0,0.7193087691070191,3,3,3,-0.44613728581297857,3.0120758024841368,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,6,2008,WD,Normal,1,1,0,0,1,0,0,1,1,2.076709720222907,2.2631139054175886,1.4905324015406893
622,20,RL,0.06253202348561646,-0.34337577557704435,2,0,1,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.2879817687988233,3,3,CBlock,3,3,1,4,0.28599592712401534,1,-0.2890821479907773,-0.3325233495826704,-0.17149569541953402,GasA,3,1,SBrkr,-0.4797342306174819,-0.7963568313537193,-0.12040916900268797,-1.0601180654722935,0.0,0.0,1,0,3,1,3,6,10,0,0,Detchd,1986.0,1,2.0,0.05866220023806895,3,3,3,0.7843924799031788,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,7,2009,WD,Normal,1,1,0,0,0,0,0,0,1,-0.785469091828018,-1.058303290125181,-0.827645487264569
623,160,FV,0.0,-0.8452334394094005,2,0,1,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,2.324296203484335,4,3,PConc,4,3,1,6,-0.03950426430405762,1,-0.2890821479907773,-0.5225491219352711,-0.715166338475051,GasA,5,1,SBrkr,-1.086483526427417,0.9561555103384732,-0.12040916900268797,0.011070165700834682,0.0,0.0,2,1,2,1,4,4,10,1,3,Detchd,2000.0,1,2.0,-0.1489695785493154,3,3,3,-0.7497745007299524,-0.21768190138646656,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,6,2007,WD,Normal,1,1,0,0,1,0,0,0,1,-0.3803445173281629,0.023088354935255618,-0.5223710327716955
624,60,RL,0.4932593182493925,-0.004949018644612549,2,0,1,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,1.0515996818058901,3,3,CBlock,3,3,1,3,-0.44172950085446205,1,-0.2890821479907773,-0.1854795971669674,-0.7734167645167135,GasA,4,1,SBrkr,-0.39305575978749113,1.0071545467369232,-0.12040916900268797,0.5708264218401761,1.0,0.0,1,2,4,1,3,8,6,1,3,Attchd,1972.0,2,2.0,0.05866220023806895,3,3,3,0.43281254684141957,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,2.363366502353027,-0.05811528904199458,0,None,None,-0.08780910664148496,11,2006,WD,Normal,1,1,0,0,1,0,0,0,1,-0.04624827731854205,0.588176470211198,0.5747090380620689
625,20,RL,0.8282694363989961,-0.04552776647823746,2,0,2,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.8988760992044769,3,3,CBlock,3,3,1,1,-1.0160048385882765,1,-0.2890821479907773,1.2419759070531646,0.158590052149887,GasA,3,1,SBrkr,-0.1113507295900212,-0.7963568313537193,-0.12040916900268797,-0.7862804725408171,0.0,0.0,1,1,3,1,3,5,10,0,0,Attchd,1962.0,1,2.0,-0.1489695785493154,3,3,3,-0.7497745007299524,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,6.62789406819708,-0.05811528904199458,0,None,None,-0.08780910664148496,2,2010,WD,Normal,1,1,0,0,1,0,0,0,1,-0.42769674032165245,-0.7818573056736408,2.8451877933528156
626,20,RL,0.0,0.19206080208763643,2,0,2,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,-0.5774518659425193,3,3,CBlock,3,3,1,1,-1.0160048385882765,1,-0.2890821479907773,0.929790709616749,-0.17634989758967257,GasA,3,1,SBrkr,0.7175121477217653,-0.7963568313537193,-0.12040916900268797,-0.17014588844499529,0.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1960.0,2,1.0,-0.8756808043051605,3,3,3,-0.7497745007299524,-0.7075029749592595,0.22862997556321799,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,GdWo,Shed,1.12033710500058,8,2007,WD,Normal,1,1,0,1,1,0,0,1,1,-0.2067196996853678,-0.15985384065767538,-0.48421172596008627
627,80,RL,0.4932593182493925,-0.08610651431186238,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.3502024876364362,3,3,CBlock,3,3,3,4,0.5510460830011604,2,0.5284228722652992,-0.4908781598765044,0.25567409555265785,GasA,5,1,SBrkr,0.9829649646386119,-0.7963568313537193,-0.12040916900268797,0.027178259402686235,1.0,0.0,1,0,3,1,3,7,10,2,4,Basment,1955.0,2,1.0,-0.5076062873638884,3,3,3,-0.7497745007299524,-0.7075029749592595,2.729805754980148,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,3,2010,WD,Normal,1,1,0,0,1,0,0,1,1,0.15631400993138553,0.03934988343240504,0.9753817595839653
628,60,RL,0.014673435178530226,0.11739590607376657,2,0,2,HLS,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,0.5085824992230871,3,3,PConc,4,3,3,3,0.49524605018491935,1,-0.2890821479907773,-0.40038969685145637,-0.025869630315377687,GasA,3,1,SBrkr,-0.3172120978112492,1.6145067074821011,-0.12040916900268797,1.1547448185322948,0.0,1.0,1,2,5,1,2,9,10,2,3,Attchd,1969.0,1,2.0,0.15304028150506183,3,3,3,1.9270272623538964,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,9,2007,WD,Family,1,1,0,0,0,0,0,0,0,0.7403247601844235,1.1776568782328647,-0.827645487264569
629,80,RL,0.588976494863565,-0.14494569867061852,2,0,1,Lvl,4,Corner,1,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,0.8875632412340018,3,3,CBlock,3,3,4,6,0.43479601463399153,3,1.791839721751963,-0.6311352775653287,0.47896739537903094,GasA,3,1,SBrkr,0.5224855883542862,-0.7963568313537193,-0.12040916900268797,-0.3151187317616592,1.0,0.0,1,1,3,1,3,6,10,0,0,Attchd,1964.0,2,2.0,0.22854274651865614,3,3,3,0.6565452315170845,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,GdPrv,None,-0.08780910664148496,6,2008,WD,Normal,1,1,0,1,0,0,0,0,1,0.053717526778824805,-0.30620759713202017,-0.827645487264569
630,70,RM,-0.9424983309631944,-0.14697463606229974,2,1,1,Lvl,4,Corner,1,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,3,3,BrkTil,2,2,1,1,-1.0160048385882765,1,-0.2890821479907773,0.15611435075258875,-1.0064184686833637,GasA,3,1,FuseA,-0.1844856893528259,0.7359323986178935,-0.12040916900268797,0.49028595333091834,0.0,0.0,1,0,3,1,5,8,10,0,0,Detchd,1937.0,1,1.0,-1.0927503912192442,2,1,1,-0.7497745007299524,-0.7075029749592595,4.429951382819106,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,MnPrv,None,-0.08780910664148496,6,2006,WD,Abnorml,1,1,0,1,1,0,1,1,0,-0.22513445307172486,0.5068688277254509,1.9675237366858043
631,120,RL,-1.708235743876574,-0.5943553309280144,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,0.033442464463134335,4,3,PConc,4,4,2,6,-0.9602048057720354,1,-0.2890821479907773,2.1785314993624114,1.2216603274102282,GasA,5,1,SBrkr,1.075060839895477,-0.7963568313537193,-0.12040916900268797,0.09563765763555533,0.0,0.0,2,0,2,1,4,6,10,1,4,Attchd,2006.0,2,2.0,0.733465481297068,3,3,3,0.4967361710344667,0.4099013491286744,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,8,2007,WD,Normal,1,1,0,0,1,1,0,0,1,0.7245406858532603,0.10846137954529009,-0.13123813795270126
632,20,RL,0.7325522597848236,0.14722128573148088,2,0,1,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,0.6047417919721252,3,4,CBlock,3,3,1,5,0.8951462853679804,1,-0.2890821479907773,-0.006764882692497637,0.8139073451185904,GasA,3,1,SBrkr,0.687716423373956,-0.7963568313537193,-0.12040916900268797,-0.19229451728504116,0.0,0.0,2,0,3,1,3,6,10,1,3,Attchd,1977.0,3,2.0,0.3417964440390476,3,3,3,0.7843924799031788,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,4,2009,WD,Family,1,1,0,0,0,0,0,0,0,0.31547009277061433,-0.18221344234125583,-0.827645487264569
633,20,RL,0.4932593182493925,-0.12161291866628418,2,0,1,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5774518659425193,3,3,CBlock,3,3,1,4,0.09999581773654508,2,2.6093447420080396,-1.0383333611780448,0.012963987045730667,GasA,3,1,SBrkr,-0.27387286239625386,-0.7963568313537193,-0.12040916900268797,-0.9070911753047037,0.0,1.0,1,0,3,1,3,6,10,0,0,Attchd,1954.0,1,1.0,-0.9983723099522512,3,3,3,2.3665021786810954,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,7,2007,WD,Normal,1,1,0,0,0,0,0,1,1,-0.5855374836332843,-0.9038187694022615,-0.827645487264569
634,90,RL,-0.27247809466398715,-0.35199875949168963,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,-0.5774518659425193,3,3,CBlock,3,3,1,6,1.4391966053263308,1,-0.2890821479907773,-1.2826522113456742,0.012963987045730667,GasA,4,1,SBrkr,-0.27387286239625386,-0.7963568313537193,-0.12040916900268797,-0.9070911753047037,2.0,0.0,0,0,0,2,3,4,10,0,0,Detchd,1980.0,1,2.0,0.4928013740662362,3,3,3,1.359705097640603,0.14968390379312813,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,GdPrv,Shed,1.12033710500058,6,2010,WD,Normal,1,1,0,1,1,0,0,0,1,-0.5855374836332843,-0.9038187694022615,-0.29341519190204035
635,190,RH,-0.46391244789233205,0.045368628669082346,2,2,1,Bnk,4,Inside,1,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,2,3,CBlock,3,2,1,2,-0.4208044885483716,1,-0.2890821479907773,1.3958062941957463,0.9449708037123311,GasA,5,1,FuseA,0.7662687875636351,2.5417619147266475,10.460583598485364,3.8025127207741436,0.0,0.0,2,0,8,2,2,14,10,0,0,None,0.0,0,0.0,-2.2252873664231587,0,0,1,-0.7497745007299524,0.9762569654472162,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,3,2007,WD,Abnorml,1,0,0,0,1,0,1,1,0,2.9961320500131623,2.8038097279478067,0.22173545005468379
636,30,RM,-0.8946397426561081,-0.43914162046439914,2,0,1,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,-0.5774518659425193,2,2,BrkTil,3,2,1,1,-1.0160048385882765,1,-0.2890821479907773,-0.6854283553803575,-1.909300072329133,Grav,2,0,FuseA,-0.9673006290361799,-0.7963568313537193,-0.12040916900268797,-1.4225501737639534,0.0,0.0,1,0,1,1,2,4,4,1,1,None,0.0,0,0.0,-2.2252873664231587,0,0,1,-0.7497745007299524,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,1,2009,ConLw,Normal,1,0,0,0,0,0,0,1,1,-1.9640133085548694,-1.424187681311043,-0.827645487264569
637,190,RM,-0.9424983309631944,-0.4513152448144866,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5774518659425193,3,3,CBlock,3,3,1,1,-1.0160048385882765,1,-0.2890821479907773,0.5520013764871737,-0.581675778796241,GasA,3,1,FuseA,-0.9375049046883706,0.5388906670784274,-0.12040916900268797,-0.2406187983905958,0.0,0.0,2,0,3,2,4,7,10,0,0,BuiltIn,1954.0,1,1.0,-1.01724792620565,3,3,3,-0.7497745007299524,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,11,2009,WD,Normal,1,1,0,0,0,0,0,0,1,-0.47241828425994814,-0.2309980278327041,-0.827645487264569
638,30,RL,-0.12890232974272844,-0.16959728797954565,2,0,1,Lvl,4,Inside,1,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,-0.5774518659425193,3,3,CBlock,2,3,1,1,-1.0160048385882765,1,-0.2890821479907773,0.5180682028527807,-0.6180822950722801,GasA,4,1,FuseA,-0.9781354378899286,-0.7963568313537193,-0.12040916900268797,-1.4306042206148792,0.0,0.0,1,0,2,1,3,4,10,0,0,None,0.0,0,0.0,-2.2252873664231587,0,0,2,1.8710940911849803,-0.7075029749592595,2.3211169021342446,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,MnPrv,None,-0.08780910664148496,5,2008,WD,Normal,1,0,0,1,1,0,1,1,1,-1.2695140379836891,-1.4323184455596176,0.7368860920114079
639,120,RL,-0.7989225660419357,-0.6560350276351243,2,0,1,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,4,3,PConc,4,4,3,6,1.667046739325982,1,-0.2890821479907773,-0.4546827746664852,1.139138890517873,GasA,5,1,SBrkr,1.1102739686701608,-0.7963568313537193,-0.12040916900268797,0.12181330990106409,1.0,0.0,2,0,1,1,5,7,10,1,4,Attchd,2006.0,3,3.0,0.8325624666274105,3,3,3,1.7432468427988859,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,10,2006,New,Partial,1,1,0,0,0,1,0,0,0,0.6969185557737247,0.1348863633531579,-0.827645487264569
640,120,RL,-0.3681952712781596,0.2260455033982973,2,0,2,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,2.0923826150895963,5,3,PConc,5,3,4,6,1.8158468268359582,1,-0.2890821479907773,-0.6039887386578143,1.1342846883477344,GasA,5,1,SBrkr,0.9775475602117376,-0.7963568313537193,-0.12040916900268797,0.023151235977223347,0.0,0.0,1,1,1,1,5,6,10,1,4,Attchd,2003.0,2,2.0,0.5494282228264319,3,3,3,0.7284593087342626,1.4354642219217097,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,4,2008,WD,Normal,1,1,0,0,1,1,0,1,1,0.6298362398662811,0.03528450130811769,0.5079302511417527
641,60,FV,0.0,-0.3447960317512212,2,0,1,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,-0.5774518659425193,4,3,PConc,4,3,1,6,0.6998461705111366,1,-0.2890821479907773,-0.5610067187209166,0.015391088130799941,GasA,5,1,SBrkr,-0.27116416018281664,1.2250595204393917,-0.12040916900268797,0.8507045499098468,1.0,0.0,2,1,3,1,4,7,10,1,3,Attchd,2001.0,3,2.0,0.8420002747541099,3,3,3,-0.7497745007299524,2.889620534090939,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,5,2007,WD,Normal,1,1,0,0,1,1,0,0,1,0.5640692634864346,0.8707205278491693,1.414213787917471
642,80,RL,0.2539663767139614,0.346057150116243,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,-0.5774518659425193,4,3,CBlock,4,3,4,6,2.2622470893658866,1,-0.2890821479907773,-0.05653353735627403,2.1876465592677983,GasA,4,1,SBrkr,2.283142027088473,0.8356123333966822,-0.12040916900268797,2.411176127276716,1.0,0.0,2,1,4,1,5,9,10,3,3,Attchd,1972.0,3,2.0,0.3134830196589497,3,3,3,1.3996573627612576,0.991563873996366,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,MnPrv,None,-0.08780910664148496,7,2009,WD,Normal,1,1,0,1,1,0,0,1,1,2.7606862745733114,2.4460561010105195,0.23127527675758608
643,60,RL,0.4932593182493925,0.03491960110192393,2,0,1,Lvl,4,Inside,1,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,0.9101889571749519,3,3,CBlock,3,3,1,3,0.130220835512009,4,1.4883719490811467,-1.2826522113456742,-0.6569159124333884,GasA,5,1,SBrkr,-1.021474673304924,1.1508791038598278,-0.12040916900268797,0.22852943067583062,0.0,0.0,2,1,4,1,3,7,7,0,0,Attchd,1969.0,3,2.0,-0.04515368915562321,3,3,3,0.9122397282892731,-0.7075029749592595,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,GdWo,None,-0.08780910664148496,4,2007,WD,Normal,1,1,0,1,0,0,0,0,1,-0.2067196996853678,0.2426189896467728,-0.827645487264569
644,20,FV,0.7325522597848236,-0.1280040714500801,2,0,1,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,0.33888962966596115,5,3,PConc,5,3,2,6,1.5903216942036504,1,-0.2890821479907773,0.17647425493322455,1.736205757444914,GasA,5,1,SBrkr,1.6493057091441659,-0.7963568313537193,-0.12040916900268797,0.5225021407346214,1.0,0.0,2,1,2,1,5,7,10,1,4,Attchd,2009.0,3,3.0,0.030348775857971088,3,3,3,0.8083638389755715,1.282395136430212,-0.35988197253488313,-0.11650114923917249,-0.2706064059624183,-0.05811528904199458,0,None,None,-0.08780910664148496,10,2009,New,Partial,1,1,0,0,1,1,0,0,0,1.2822446455543597,0.5393918847197497,0.41253198411272973
