,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,_Basement,_Garage,_Pool,_Fence,_Porch,_New,_Old,_Remodeled,_NormalSale,TotalSF,TotalFloorSF,TotalPorchSF
279,60,RL,0.6927663750673135,0.2074677224679204,2,0,1,Lvl,4,Inside,1,ClearCr,Norm,Norm,1Fam,2Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,1.444689878599023,3,3,CBlock,4,3,1,4,0.5029556467672129,1,-0.33072397395520653,0.5335200206819598,0.4246962757033918,GasA,5,1,SBrkr,0.21362144372159841,1.229208744712878,-0.12958192165497825,0.8517477815648762,0.0,0.0,2,1,4,1,3,8,10,1,3,Attchd,1977.0,3,2.0,0.25693902050245737,3,3,3,1.4333487449519335,1.3010456000121517,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,3,2008,WD,Normal,1,1,0,0,1,0,0,0,1,0.7361836509816566,0.8227345089620696,0.7208190899584972
280,60,RL,0.6563429478417085,0.4313198817736573,2,0,1,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,1.5867155642278707,4,3,CBlock,4,3,3,6,0.5399283667031803,1,-0.33072397395520653,-0.2928084671178819,-0.7125460678242409,GasA,4,1,SBrkr,0.2594291275259102,1.1730650535497151,-0.12958192165497825,0.8096321728761917,0.0,0.0,2,1,3,1,4,7,10,1,3,Attchd,1989.0,3,2.0,0.5006528306599527,3,3,3,-0.9055454855187388,0.9775053770325349,-0.3904404814494823,7.713840367011314,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,1,2007,WD,Normal,1,1,0,0,1,0,0,0,1,0.41214178263308177,0.7835113409332032,1.492605139791095
281,20,FV,-0.6532653002110822,-0.4119152457187576,2,2,1,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,0.1366700043695338,4,3,PConc,4,3,1,6,0.9402240292666206,1,-0.33072397395520653,-0.40084279603778444,0.6105752037741435,GasA,4,1,SBrkr,0.44460953487951876,-0.8574509766170547,-0.12958192165497825,-0.5691352534829779,0.0,0.0,2,0,2,1,4,5,10,0,0,Attchd,2006.0,3,2.0,0.49136987624286155,3,3,3,-0.9055454855187388,1.3264631126808788,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,5,2006,New,Partial,1,1,0,0,1,1,0,0,0,0.11477375736753752,-0.4984626536420411,0.7422386564504375
282,120,RL,,-1.0937514591349151,2,0,1,Lvl,4,Inside,1,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,0.8455708532565428,4,3,PConc,4,3,1,6,0.9396418682809832,1,-0.33072397395520653,-0.21213762914459613,0.6942666053885885,GasA,5,1,SBrkr,0.5400357280252335,-0.8574509766170547,-0.12958192165497825,-0.38268243838708726,1.0,0.0,2,0,2,1,4,6,10,1,4,Attchd,2008.0,2,2.0,0.6462473179035766,3,3,3,0.9796741100619626,0.698187760823572,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,4,2009,ConLw,Normal,1,1,0,0,1,1,0,1,1,0.24209619601440072,-0.32544548949885893,0.2109721535579529
283,20,RL,0.3192102033108066,0.1327345415498368,2,0,1,Lvl,4,Inside,1,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,Stone,0.17404138669405234,4,3,PConc,4,3,1,1,-1.361024631763559,1,-0.33072397395520653,1.2080242376997163,0.9096663226564992,GasA,5,1,SBrkr,0.7763378639714412,-0.8574509766170547,-0.12958192165497825,0.03171749134103056,0.0,0.0,2,0,3,1,4,6,10,1,4,Attchd,2008.0,3,3.0,1.1857575869484627,3,3,3,1.1519014867430961,1.554213938617398,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,12,2009,New,Partial,1,1,0,0,1,1,0,1,0,0.5457966327620374,0.0595713956639209,0.9339528321274703
284,120,RL,-2.920146403211564,-0.20918837564433887,2,0,1,Lvl,4,Inside,1,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,-0.7329760372608447,4,3,PConc,4,3,1,6,0.5509006900353827,1,-0.33072397395520653,0.9561159496167095,1.0374136760605377,GasA,4,1,SBrkr,0.9112957855516096,-0.8574509766170547,-0.12958192165497825,0.24695853140964724,1.0,0.0,2,0,2,1,4,5,10,0,0,Attchd,1992.0,2,2.0,0.3475463117132706,3,3,3,-0.9055454855187388,-0.9714897563398387,1.139141177501157,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,7,2007,WD,Normal,1,1,0,0,1,0,0,0,1,0.7133552544893167,0.25975297934602964,0.0808935527775814
285,160,FV,,-1.4424048529926052,2,2,2,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,-0.7329760372608447,4,3,PConc,4,3,1,1,-1.361024631763559,1,-0.33072397395520653,0.3030811560273771,-4.398758680900724,GasA,5,1,SBrkr,,0.9731777631306958,-0.12958192165497825,-0.6172277172240149,0.0,0.0,2,1,2,1,4,5,10,0,0,Detchd,2006.0,2,2.0,0.3439348634415067,3,3,3,-0.9055454855187388,0.5774430603048105,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2007,New,Partial,1,1,0,0,1,1,0,1,0,-1.7246114861473554,-0.5430632632405734,0.10833464309881957
286,50,RL,0.4564555743111797,0.1662140431054783,2,0,2,Bnk,4,Inside,1,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.7329760372608447,3,3,CBlock,3,3,1,3,0.7244859259223533,1,-0.33072397395520653,-0.5987017572778044,-0.2351799543670121,GasA,3,1,SBrkr,0.0194228960057706,1.0022810926971892,-0.12958192165497825,0.503130680419898,0.0,0.0,1,1,3,1,4,7,10,1,4,Attchd,1962.0,2,2.0,-0.04177596355633098,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,2.7797268507332245,-0.06933327002303867,0,GdPrv,None,-0.16447693935528468,6,2006,WD,Normal,1,1,0,1,1,0,0,1,1,0.26259160537630527,0.4981382300143227,0.7971585386492025
287,20,RL,0.11206446514810021,-0.18273796482394625,2,0,2,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,-0.7329760372608447,3,3,CBlock,3,3,1,4,0.7365519065429194,1,-0.33072397395520653,-1.013865261381316,-0.45434451269251147,GasA,3,1,SBrkr,-1.2269990181352315,-0.8574509766170547,-0.12958192165497825,,0.0,0.0,1,0,3,1,3,5,10,0,0,None,0.0,0,0.0,,0,0,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2006,WD,Normal,1,0,0,0,0,0,0,0,1,,,-1.2405541200134498
288,20,RL,0.11206446514810021,0.17249247882731317,2,0,2,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.2679993547653154,3,4,CBlock,3,3,1,4,0.5745049725237052,1,-0.33072397395520653,-0.1439581487615749,-0.3513965966952991,GasA,3,1,SBrkr,-0.8382226256347078,-0.8574509766170547,-0.12958192165497825,,0.0,0.0,1,0,3,1,3,5,10,0,0,Detchd,1970.0,1,1.0,-2.1465125485644476,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,MnPrv,None,-0.16447693935528468,2,2010,WD,Normal,1,1,0,1,0,0,0,0,1,-3.0915202747983344,,-1.2405541200134498
289,70,RL,-0.6532653002110822,-0.047503942241117925,2,0,1,Lvl,4,Inside,1,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.7329760372608447,3,3,BrkTil,3,3,1,1,-1.361024631763559,1,-0.33072397395520653,0.4279350714547248,-1.644771815310519,GasA,5,1,FuseA,,1.0588718111492579,-0.12958192165497825,-0.1422513555156144,0.0,0.0,1,0,3,1,3,7,10,0,0,Detchd,2003.0,1,1.0,-0.40233641798612685,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,4.019273296439415,-0.06933327002303867,0,None,None,-0.16447693935528468,7,2007,WD,Normal,1,1,0,0,1,0,1,1,1,-0.7039126693440471,-0.1021323117684999,1.4213698661278371
290,60,RL,1.598854960399759,1.0272316975393265,2,0,1,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,4,3,PConc,4,3,3,1,-1.361024631763559,1,-0.33072397395520653,0.894856777410309,0.2501588687265458,GasA,5,1,SBrkr,0.0010108562114134448,1.2049073319627068,-0.12958192165497825,0.7397269219757956,0.0,0.0,2,1,3,1,4,8,10,1,4,Attchd,2006.0,2,2.0,0.7912995427940126,4,3,3,-0.9055454855187388,0.5287446629397579,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,7,2006,New,Partial,1,1,0,0,1,1,0,0,0,0.5972654267696691,0.7184124007404156,0.06687785989731239
291,190,RL,-1.332379105251805,-0.8660250872117562,2,1,1,Bnk,4,Inside,1,SWISU,Norm,Norm,2fmCon,2Story,5,6,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,3,2,PConc,3,2,1,3,0.18372054123692427,1,-0.33072397395520653,0.19630187807808142,-0.8793052348728985,GasA,5,0,SBrkr,-0.5987247487151719,1.1461278554833705,-0.12958192165497825,0.4770366998971626,1.0,0.0,2,0,6,1,2,9,10,0,0,None,0.0,0,0.0,,0,0,1,-0.9055454855187388,1.7679805490658251,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,3,2008,WD,Normal,1,0,0,0,1,0,1,1,1,0.0775644380015946,0.47385015817145987,1.1135897707238582
292,50,RL,-0.6532653002110822,0.4512124659403177,2,0,1,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.7329760372608447,3,3,CBlock,3,3,1,2,0.35130189517249144,1,-0.33072397395520653,-0.02117125064718558,-0.962612120647147,GasA,4,1,SBrkr,0.19364439249194457,0.8999404465042901,-0.12958192165497825,0.4770366998971626,0.0,0.0,1,1,3,1,3,8,6,1,4,Attchd,1949.0,1,1.0,-2.1007478990768176,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,3.1543839790623154,-0.06933327002303867,0,None,None,-0.16447693935528468,1,2009,WD,Normal,1,1,0,0,1,0,0,1,1,0.06118832937792958,0.47385015817145987,0.9903069871826116
293,60,RL,0.11206446514810021,1.1457059714113405,2,0,2,Lvl,4,Corner,1,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,-0.23035634126285404,3,3,CBlock,3,3,1,5,0.8720464036081079,1,-0.33072397395520653,,-0.7834930392383083,GasA,2,1,SBrkr,0.7763378639714412,1.1611945556868177,-0.12958192165497825,1.0753443532278402,1.0,0.0,2,1,3,1,4,9,10,1,3,Attchd,1977.0,3,2.0,0.3829417184657183,3,3,3,-0.9055454855187388,2.096471319069253,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,3,2006,WD,Normal,1,1,0,0,1,0,0,1,1,0.6446957768103203,1.0310111546537144,1.389171766776817
294,20,RL,0.580163481985191,0.1304019976056754,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,1.2017593021043855,3,3,CBlock,3,3,1,6,1.125216372041603,1,-0.33072397395520653,-3.8278540782465664,0.8416445159566756,GasA,3,1,SBrkr,0.9890449877945618,-0.8574509766170547,-0.12958192165497825,0.3657565067533023,1.0,0.0,1,0,3,1,3,7,10,2,4,Attchd,1953.0,3,2.0,-0.167975311884495,3,3,3,0.6139029107902845,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,10,2009,WD,Normal,1,1,0,0,0,0,0,0,1,0.6462390756682327,0.37028585366714634,-1.2405541200134498
295,80,RL,,-0.22696571320239314,2,0,2,Lvl,4,CulDSac,1,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,-0.7329760372608447,3,3,CBlock,3,3,3,6,0.8876820875578632,1,-0.33072397395520653,-1.6601413502848414,0.05583971974955598,GasA,3,1,SBrkr,-0.2701774988707272,-0.8574509766170547,-0.12958192165497825,-3.8211209082939015,1.0,0.0,1,0,3,1,3,6,10,0,0,Detchd,1984.0,1,2.0,0.5398853625344571,3,3,3,0.6826687768340783,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,GdPrv,None,-0.16447693935528468,3,2006,WD,Normal,1,1,0,1,0,0,0,0,1,-1.0020275679586557,-3.4254383834938786,-1.2405541200134498
296,50,RM,0.36664560766241694,0.7896183256011715,2,0,1,Lvl,4,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.7329760372608447,3,3,CBlock,3,3,1,4,0.538695178202933,1,-0.33072397395520653,0.01467872963336754,-0.2425492927482555,GasA,3,1,FuseA,-0.7653405525186254,1.0010874614267435,-0.12958192165497825,0.21553600585280255,0.0,0.0,1,1,4,1,3,6,10,0,0,Attchd,1950.0,1,1.0,-2.0570406607081306,3,3,3,1.436490471823692,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,MnPrv,None,-0.16447693935528468,6,2007,WD,Normal,1,1,0,1,0,0,0,0,1,0.03893229359750363,0.2305218385126296,-1.2405541200134498
297,60,FV,-0.14311452169114697,-0.36003315527124247,2,2,2,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.4960479525724386,4,3,PConc,4,3,1,4,0.7655748394811391,1,-0.33072397395520653,-0.5324429476527921,-0.025627440951921862,GasA,5,1,SBrkr,-0.3938207584780771,1.3243646515280167,-0.12958192165497825,0.7746981417547086,0.0,0.0,2,1,3,1,4,7,10,1,3,Detchd,1997.0,2,2.0,0.50372755928981,3,3,3,-0.9055454855187388,-0.4887108098932293,-0.3904404814494823,-0.12636716806154846,3.5284017723192993,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2007,WD,Normal,1,1,0,0,1,0,0,1,1,0.5363848010047744,0.7509783372283946,1.223020056235621
298,60,RL,0.9218350621562049,0.4977738976985168,2,0,1,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,1.666611203364243,4,3,CBlock,3,3,1,5,0.49228882096254395,3,1.6264822714976792,-2.7656281951972512,-1.5916886903390117,GasA,4,1,SBrkr,-0.12482147577603248,1.0633348524920334,-0.12958192165497825,0.5159418166666344,0.0,1.0,1,2,3,1,3,7,10,1,4,Attchd,1968.0,1,2.0,0.3829417184657183,3,3,3,1.2085789622917362,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2007,WD,Normal,1,1,0,0,0,0,0,0,1,0.0060551642015589865,0.5100631834939406,-1.2405541200134498
299,20,RL,0.580163481985191,0.828002640518613,2,0,1,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,None,-0.7329760372608447,3,4,CBlock,3,3,1,1,-1.361024631763559,1,-0.33072397395520653,0.9072516268518419,0.28014837460934144,GasA,5,1,SBrkr,0.2036860737949627,-0.8574509766170547,-0.12958192165497825,-1.121569961783009,0.0,1.0,1,0,3,1,4,6,10,1,4,Attchd,1950.0,1,1.0,-1.4902733085134736,3,3,3,-0.9055454855187388,0.2492261518240801,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,GdPrv,None,-0.16447693935528468,8,2009,WD,Family,1,1,0,1,1,0,0,1,0,-0.33862658913161187,-1.0099642643400295,-0.17185584273256266
300,190,RL,0.9218350621562049,1.0434110611896603,2,0,1,Lvl,4,Corner,1,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.01802839299482915,3,3,CBlock,3,3,2,4,0.9016232228093908,1,-0.33072397395520653,-0.541619847983373,0.4345963759787867,GasA,3,1,SBrkr,0.5776592056929519,-0.8574509766170547,-0.12958192165497825,-0.31266876067181637,1.0,0.0,1,0,2,1,3,5,10,2,4,Attchd,1953.0,1,1.0,-0.4751469063153414,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2006,WD,Normal,1,1,0,0,0,0,0,0,1,0.08431025118125113,-0.2604387726493941,-1.2405541200134498
301,60,RL,-0.14311452169114697,1.0977177642095366,2,0,4,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,4,3,PConc,4,3,1,6,0.33165125473052515,1,-0.33072397395520653,0.5031034318966949,0.12370842157250984,GasA,5,1,SBrkr,0.3383701230019508,1.5214993331697881,-0.12958192165497825,1.2228186016744111,0.0,0.0,2,1,4,1,4,9,10,1,3,BuiltIn,1998.0,3,2.0,0.7867209197404494,3,3,3,1.1435370425570517,0.5120506807030349,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,5,2007,WD,Normal,1,1,0,0,1,0,0,1,1,0.927150606500525,1.168410548223867,0.052657758261522594
302,20,RL,1.5634753527214313,0.7888152732654579,2,0,2,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.7520749137343842,4,3,PConc,4,3,1,1,-1.361024631763559,1,-0.33072397395520653,1.2564882244532145,0.9984402028801328,GasA,5,1,SBrkr,0.8704778861113897,-0.8574509766170547,-0.12958192165497825,0.183158306098344,0.0,0.0,2,0,3,1,4,6,10,1,3,Attchd,2001.0,2,3.0,1.098203781332967,3,3,3,1.8824692676394656,0.9431222759696861,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,1,2006,WD,Normal,1,1,0,0,1,1,0,1,1,0.6630615847488467,0.20040455994519948,0.41858575246591534
303,20,RL,0.1092127813729865,0.16888035396502263,2,0,1,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,3,3,PConc,3,3,1,5,0.9337850649567523,1,-0.33072397395520653,,-0.30339401140351374,GasA,3,1,SBrkr,-0.884833319814678,-0.8574509766170547,-0.12958192165497825,,1.0,0.0,1,0,3,1,3,5,10,0,0,Attchd,1975.0,1,2.0,0.42710987465244976,3,3,3,1.3272411433340414,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,GdWo,None,-0.16447693935528468,7,2006,WD,Abnorml,1,1,0,1,0,0,0,0,0,-2.9199648184222617,,-1.2405541200134498
304,75,RM,0.8287302344772726,1.3250770128403042,2,0,1,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,-0.7329760372608447,3,3,BrkTil,3,3,1,1,-1.361024631763559,1,-0.33072397395520653,1.2093867853565026,0.912198613185102,GasA,5,1,SBrkr,1.0219831081129125,1.8381456128718459,-0.12958192165497825,1.7956174171573829,0.0,0.0,3,0,3,1,4,10,10,1,5,Attchd,2003.0,1,3.0,1.1421700389133878,3,3,3,1.4764626637792508,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,5,2008,WD,Normal,1,1,0,0,0,0,1,1,1,1.5525682685825999,1.7022448336299956,-1.2405541200134498
305,20,RL,0.580163481985191,0.27701398139330513,2,0,1,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,1.2361790700609856,4,3,PConc,4,3,1,6,1.1942024158262559,1,-0.33072397395520653,0.1234654931455497,1.4332691035043301,GasA,5,1,SBrkr,1.3116354044640304,-0.8574509766170547,-0.12958192165497825,0.8287905156410396,1.0,0.0,2,0,3,1,4,8,10,0,0,Attchd,2004.0,3,3.0,1.170413925235744,3,3,3,0.9596996035299741,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,7,2007,WD,Normal,1,1,0,0,0,1,0,1,1,1.192639581736976,0.8013536253457134,-1.2405541200134498
306,60,RL,1.5270696095417025,0.7577524467809028,2,0,1,Lvl,4,Inside,1,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,1.2361790700609856,4,3,CBlock,4,3,1,5,0.8052260902393619,1,-0.33072397395520653,,-1.6179030533941194,GasA,4,1,SBrkr,0.12561583880295563,1.437579103214889,-0.12958192165497825,1.05847381929426,1.0,0.0,2,1,4,1,4,8,10,1,3,Attchd,1990.0,2,3.0,0.9215000640914218,3,3,3,0.7281474971948452,0.40655112684208333,3.0579409692650237,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,6,2007,WD,Normal,1,1,0,0,1,0,0,1,1,0.5517406538997658,1.0152945460959386,1.4525386168987422
307,50,RM,0.11206446514810021,-0.2310202944196715,2,1,2,Lvl,4,Inside,1,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.7329760372608447,3,2,CBlock,3,3,1,1,-1.361024631763559,1,-0.33072397395520653,-0.5649729049224566,,GasA,3,1,FuseA,-0.14632788925824558,0.5862071241342984,-0.12958192165497825,-0.11632215275757857,0.0,0.0,1,0,3,1,2,6,10,0,0,None,0.0,0,0.0,,0,0,1,-0.9055454855187388,1.5120736887181765,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,MnPrv,None,-0.16447693935528468,3,2008,WD,Normal,1,0,0,1,1,0,0,1,1,,-0.07803707786775296,0.8985075970888634
308,30,RL,0.11206446514810021,0.5963434970931769,2,0,2,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,3,3,CBlock,3,3,1,4,0.2959059588103854,1,-0.33072397395520653,0.25415204386708873,-0.4409245449181889,GasA,5,1,SBrkr,-1.1932089655297873,-0.8574509766170547,-0.12958192165497825,,0.0,0.0,1,0,1,1,3,4,10,0,0,Detchd,1961.0,1,2.0,0.3829417184657183,3,3,3,0.9079522427019641,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,3,2009,WD,Normal,1,1,0,0,0,0,0,1,1,,,-1.2405541200134498
309,20,RL,0.9218350621562049,0.6017108600053143,2,0,2,Lvl,4,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,4,3,PConc,5,3,4,6,1.1206715384918022,1,-0.33072397395520653,0.29756716397208166,1.349002502383926,GasA,5,1,SBrkr,1.2676798959951447,-0.8574509766170547,-0.12958192165497825,0.7680185211084074,1.0,0.0,2,0,3,1,5,8,10,3,5,Attchd,2003.0,3,3.0,0.842460152127006,3,3,3,1.1435370425570517,1.7150863967086296,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,11,2006,WD,Normal,1,1,0,0,1,1,0,1,1,1.118119667914083,0.7447580006715363,1.0691651930425214
310,60,RL,0.11206446514810021,-0.28804614018074576,2,0,2,Lvl,4,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.5005679985778931,3,3,PConc,4,3,1,5,0.6477473153575893,1,-0.33072397395520653,-1.741952913902518,-1.6584619677856054,GasA,4,1,SBrkr,,1.1701123939228693,-0.12958192165497825,0.10285348415532405,0.0,0.0,2,1,3,1,4,6,10,1,3,Attchd,1993.0,3,2.0,-0.15580141030386901,3,3,3,1.064945074789469,0.7124408304200954,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,5,2006,WD,Normal,1,1,0,0,1,0,0,1,1,-0.43729810141889885,0.12571725405732573,0.22307425530972166
311,20,RL,-2.920146403211564,-0.21202072711055828,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,-0.7329760372608447,3,4,CBlock,3,3,1,5,0.7900257247901462,1,-0.33072397395520653,-0.7025413759228538,-0.034733284548848546,GasA,5,1,SBrkr,-0.40808847257191055,-0.8574509766170547,-0.12958192165497825,,1.0,0.0,1,0,2,1,3,5,10,1,4,Detchd,1948.0,1,1.0,,3,3,3,-0.9055454855187388,-0.9714897563398387,-0.3904404814494823,-0.12636716806154846,-0.2879078912870303,-0.06933327002303867,0,None,None,-0.16447693935528468,5,2009,WD,Normal,1,1,0,0,0,0,0,1,1,-1.281702423341886,,-1.2405541200134498
